wbgeometry_uid,year,sat,ee_source,ee_reductionscale,ee_nightlights_sum,Perimeter,Name,Area,Rules,Component,AreaDirec,Regions,VertexCou,wbgeometry_name,iso3c
1,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22306134,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,28060648,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,19943075,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27969887,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,14383204,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27909827,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,20986075,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,19079059,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,20850920,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22705856,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,21612426,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,20858727,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,21342537,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,20089974,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22111261,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,26087086,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,23830012,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,24247348,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,24027424,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,37055356,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,31889937,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
1,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,32633090,128195799.8,Russian Federation,2.07e+13,"Do not use ""Russia""",209,0,ECA,35765,Russian Federation,RUS
10,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,170115,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,205057,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,168528,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,192967,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,163831,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,192715,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,149387,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,133023,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,135657,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,159170,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,130701,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,127249,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,125545,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,136825,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,129940,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,161356,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,139993,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,168565,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,179441,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,253482,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,237700,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
10,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,265046,1900412.051,Uruguay,1.64e+11,None,1,1,LCR,558,Uruguay,URY
100,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,54864,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,88275,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,54507,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,85713,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,62500,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,94031,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,66449,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,69120,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,67533,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,83100,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,72291,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,82362,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,74160,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,82047,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,65748,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,100040,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,78037,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,105588,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,88184,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,131099,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,124140,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
100,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,128070,1076561.809,Albania,27812865461.0,None,1,1,ECA,535,Albania,ALB
101,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,22794,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,31075,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,16498,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,26713,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,27545,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,44997,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,40643,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,36827,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,55302,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,66193,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,72412,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,75533,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,64420,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,86315,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,62463,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,98268,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,61093,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,77954,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,85059,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,153906,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,138135,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
101,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,166147,5027927.239,Afghanistan,5.97e+11,None,1,1,SOA,1507,Afghanistan,AFG
102,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4515,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4805,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4712,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,5024,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4319,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4661,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4685,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4030,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,3967,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4493,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4155,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4420,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4043,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4399,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4047,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4691,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4668,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4484,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4059,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4265,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4285,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
102,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,4762,64101.83764,Aruba (Neth.),141096699.3,None,1,1,Other,25,Aruba (Neth.),ABW
103,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,772478,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,1026428,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,789500,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,998832,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,729837,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,1050285,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,788753,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,731714,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,784217,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,885310,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,792196,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,774976,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,787033,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,971638,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,771773,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,1024063,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,770719,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2008,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,876968,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2009,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,823731,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2010,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,1321105,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2011,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,1068397,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
103,2012,F18,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,841411,2205557.507,Syrian Arab Republic,1.76e+11,"Always ""Syrian Arab Republic"" not just ""Syria""",1,1,MENA,600,Syrian Arab Republic,SYR
104,2000,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,425245,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2000,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,490840,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2001,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,437825,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2001,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,489743,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2002,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,433070,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2002,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,508480,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2003,F14,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,450161,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2003,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,421271,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2004,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,429331,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2004,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,453699,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2005,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,427702,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2005,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,418889,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2006,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,433055,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2006,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,469718,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2007,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,435288,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2007,F16,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,495031,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
104,2008,F15,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000,459627,1126573.625,Israel,18813982360.0,None,1,1,Other,377,Israel,ISR
